postcode,mean_ptal
BR1 2EZ,3.553671927814372
BR1 2FA,6.91554759823956
BR1 2FB,4.55273035349336
BR1 2FD,4.55273035349336
BR1 2FE,6.91554759823956
BR1 2FF,6.91554759823956
BR1 2FG,4.55273035349336
BR1 2FH,4.55273035349336
BR1 2FJ,4.55273035349336
BR1 2FL,4.55273035349336
BR1 2FN,4.55273035349336
BR1 2FP,4.55273035349336
BR1 2FQ,6.91554759823956
BR1 2FR,6.91554759823956
BR1 2FS,6.91554759823956
BR1 2FT,6.91554759823956
BR1 2FU,6.91554759823956
BR1 2FW,6.91554759823956
BR1 2FX,6.91554759823956
BR1 2FY,6.91554759823956
BR1 2GA,4.55273035349336
BR1 2GB,7.127325790090839
BR1 2GD,6.91554759823956
BR1 2GE,6.91554759823956
BR1 2GF,6.91554759823956
BR1 2GJ,3.3587367333373
BR1 2GL,4.55273035349336
BR1 2GN,3.857013164785998
BR1 2GP,7.127325790090839
BR1 2GR,26.7840924099452
BR1 2GY,26.7840924099452
BR1 2GZ,4.55273035349336
BR1 2HA,7.488834537641383
BR1 2HB,3.553671927814372
BR1 2HD,3.553671927814372
BR1 2HE,7.127325790090839
BR1 2HF,3.553671927814372
BR1 2HG,4.55273035349336
BR1 2HH,4.55273035349336
BR1 2HJ,4.55273035349336
BR1 2HL,6.91554759823956
BR1 2HN,6.91554759823956
BR1 2HP,6.91554759823956
BR1 2HQ,7.488834537641383
BR1 2HR,6.91554759823956
BR1 2HS,6.91554759823956
BR1 2HT,6.91554759823956
BR1 2HU,6.91554759823956
BR1 2HW,6.91554759823956
BR1 2HX,6.91554759823956
BR1 2HY,4.55273035349336
BR1 2HZ,4.55273035349336
BR1 2JA,6.91554759823956
BR1 2JB,6.91554759823956
BR1 2JD,4.55273035349336
BR1 2JE,4.55273035349336
BR1 2JF,4.55273035349336
BR1 2JG,6.91554759823956
BR1 2JH,4.55273035349336
BR1 2JJ,7.127325790090839
BR1 2JL,4.55273035349336
BR1 2JN,4.55273035349336
BR1 2JP,4.55273035349336
BR1 2JQ,6.91554759823956
BR1 2JR,4.55273035349336
BR1 2JS,4.55273035349336
BR1 2JT,3.553671927814372
BR1 2JU,4.55273035349336
BR1 2JW,4.55273035349336
BR1 2JX,3.553671927814372
BR1 2JY,3.553671927814372
BR1 2JZ,3.553671927814372
BR1 2LA,3.553671927814372
BR1 2LB,4.55273035349336
BR1 2LD,4.55273035349336
BR1 2LE,4.55273035349336
BR1 2LF,4.55273035349336
BR1 2LG,4.55273035349336
BR1 2LH,6.91554759823956
BR1 2LJ,4.55273035349336
BR1 2LL,4.55273035349336
BR1 2LN,4.55273035349336
BR1 2LP,4.55273035349336
BR1 2LQ,4.55273035349336
BR1 2LR,4.55273035349336
BR1 2LS,3.553671927814372
BR1 2LT,4.55273035349336
BR1 2LU,4.55273035349336
BR1 2LW,4.55273035349336
BR1 2LX,4.55273035349336
BR1 2LY,3.553671927814372
BR1 2LZ,3.553671927814372
BR1 2NA,7.127325790090839
BR1 2NB,7.127325790090839
